ID	Demand	x	y	Fcand	Fcost	Fcap
2540	30	496937.0313	3856051.5	0	0	0
2541	30	497127.6875	3856051.5	0	0	0
2542	30	497318.2188	3856051.5	0	0	0
2543	29	496746.5313	3856283.25	0	0	0
2544	30	496937.0313	3856283.25	0	0	0
2545	30	497127.6875	3856283.25	0	0	0
2546	30	497318.25	3856283.25	0	0	0
2547	29	496746.5625	3856514.5	0	0	0
2548	30	496937.0313	3856514.5	0	0	0
2549	30	497127.6875	3856514.5	0	0	0
2550	30	497318.2813	3856514.5	0	100000000	50000
2551	29	496746.625	3856745	0	0	0
2552	29	496937.0313	3856745	0	0	0
2553	29	497127.6875	3856745	0	0	0
2554	29	497318.3125	3856745	0	0	0
2555	126	500558.8438	3854434	0	0	0
2556	125	500750.5	3854434	0	0	0
2557	125	500941.1875	3854434	0	0	0
2558	124	501130.8125	3854434	0	0	0
2559	127	500558.8438	3854202	0	0	0
2560	126	500750.5	3854202.25	0	0	0
2561	126	500941.1563	3854202.25	0	0	0
2562	124	501130.8125	3854202.25	0	0	0
2563	126	500558.8438	3854665.25	0	0	0
2564	125	500750.5	3854665.25	0	0	0
2565	125	500941.1875	3854665.25	0	0	0
2566	124	501130.7813	3854665.25	0	100000000	50000
2567	125	500558.8438	3854895.5	0	0	0
2568	124	500750.5	3854895.5	0	0	0
2569	124	500941.1875	3854895.75	0	0	0
2570	123	501130.7813	3854895.75	0	0	0
2571	66	499796.375	3854434	0	0	0
2572	65	499987.8125	3854434	0	0	0
2573	65	500178.4688	3854434	0	0	0
2574	64	500368.1875	3854434	0	0	0
2575	66	499796.375	3854202	0	0	0
2576	65	499987.8125	3854202	0	0	0
2577	65	500178.4688	3854202	0	100000000	50000
2578	65	500368.1875	3854202	0	0	0
2579	66	499796.4063	3854665.25	0	0	0
2580	65	499987.8125	3854665.25	0	0	0
2581	65	500178.4688	3854665.25	0	0	0
2582	64	500368.1563	3854665.25	0	0	0
2583	65	499796.4063	3854895.5	0	0	0
2584	65	499987.8125	3854895.5	0	0	0
2585	65	500178.4688	3854895.5	0	0	0
2586	64	500368.1563	3854895.5	0	0	0
2587	100	499033.75	3854434	0	0	0
2588	100	499225.0938	3854434	0	0	0
2589	100	499415.7813	3854434	0	0	0
2590	99	499605.7188	3854434	0	0	0
2591	101	499033.75	3854202.25	0	0	0
2592	100	499225.0938	3854202.25	0	0	0
2593	100	499415.7813	3854202	0	0	0
2594	99	499605.7188	3854202	0	0	0
2595	100	499033.7813	3854665.25	0	0	0
2596	100	499225.0938	3854665.25	0	0	0
2597	100	499415.7813	3854665.25	0	0	0
2598	99	499605.7188	3854665.25	0	0	0
2599	100	499033.7813	3854895.75	0	0	0
2600	99	499225.0938	3854895.75	0	100000000	50000
2601	99	499415.7813	3854895.5	0	0	0
2602	98	499605.7188	3854895.5	0	0	0
2603	78	500558.8438	3855126.75	0	0	0
2604	77	500750.5	3855126.75	0	0	0
2605	77	500941.1563	3855126.75	0	0	0
2606	76	501130.75	3855126.75	0	0	0
2607	77	500558.8125	3855358.75	0	0	0
2608	76	500750.5	3855358.75	0	0	0
2609	76	500941.1875	3855358.75	0	0	0
2610	75	501130.75	3855358.75	0	0	0
2611	77	500558.8125	3855589.75	0	0	0
2612	76	500750.5	3855589.75	0	0	0
2613	76	500941.1875	3855589.75	0	0	0
2614	75	501130.7188	3855589.75	0	0	0
2615	76	500558.8125	3855820	0	0	0
2616	76	500750.5	3855820	0	0	0
2617	76	500941.1875	3855820	0	0	0
2618	75	501130.7188	3855820	0	0	0
2619	170	499033.7813	3855126.75	0	0	0
2620	169	499225.0938	3855126.75	0	0	0
2621	169	499415.7813	3855126.75	0	0	0
2622	168	499605.7188	3855126.75	0	0	0
2623	169	499033.8125	3855358.75	0	0	0
2624	168	499225.0938	3855358.75	0	0	0
2625	168	499415.7813	3855358.75	0	0	0
2626	167	499605.7188	3855358.75	0	0	0
2627	169	499033.8125	3855589.75	0	0	0
2628	168	499225.0938	3855589.75	0	0	0
2629	168	499415.7813	3855589.75	0	0	0
2630	167	499605.7188	3855589.75	0	0	0
2631	168	499033.8438	3855820	0	0	0
2632	167	499225.0938	3855820	0	100000000	50000
2633	167	499415.7813	3855820	0	0	0
2634	165	499605.75	3855820	0	0	0
2635	37	500558.8125	3856051.25	0	0	0
2636	37	500750.5	3856051.25	0	0	0
2637	37	500941.1875	3856051.25	0	0	0
2638	36	501130.6875	3856051.25	0	0	0
2639	37	500558.8125	3856283.25	0	0	0
2640	37	500750.5	3856283.25	0	0	0
2641	37	500941.1875	3856283.25	0	0	0
2642	36	501130.6875	3856283.25	0	0	0
2643	37	500558.7813	3856514.5	0	0	0
2644	37	500750.5	3856514.5	0	0	0
2645	37	500941.1875	3856514.5	0	0	0
2646	36	501130.6875	3856514.5	0	0	0
2647	37	500558.7813	3856744.75	0	0	0
2648	36	500750.5	3856744.75	0	0	0
2649	36	500941.1875	3856744.75	0	0	0
2650	36	501130.6563	3856744.75	0	0	0
2651	45	499796.4063	3856051.25	0	0	0
2652	45	499987.8125	3856051.25	0	0	0
2653	45	500178.4688	3856051.25	0	0	0
2654	45	500368.125	3856051.25	0	0	0
2655	45	499796.4063	3856283.25	0	0	0
2656	45	499987.8125	3856283.25	0	100000000	50000
2657	45	500178.4688	3856283.25	0	0	0
2658	44	500368.125	3856283.25	0	0	0
2659	45	499796.4375	3856514.5	0	0	0
2660	45	499987.8125	3856514.5	0	0	0
2661	45	500178.4688	3856514.5	0	0	0
2662	44	500368.125	3856514.5	0	0	0
2663	45	499796.4375	3856744.75	0	0	0
2664	44	499987.8125	3856744.75	0	0	0
2665	44	500178.4688	3856744.75	0	0	0
2666	44	500368.125	3856744.75	0	0	0
2667	183	499033.8438	3856051.25	0	0	0
2668	182	499225.0938	3856051.25	0	0	0
2669	182	499415.7813	3856051.25	0	0	0
2670	180	499605.75	3856051.25	0	0	0
2671	181	499033.875	3856283.25	0	0	0
2672	180	499225.0938	3856283.25	0	0	0
2673	180	499415.7813	3856283.25	0	100000000	50000
2674	179	499605.75	3856283.25	0	0	0
2675	181	499033.875	3856514.5	0	0	0
2676	180	499225.0938	3856514.5	0	0	0
2677	180	499415.7813	3856514.5	0	0	0
2678	179	499605.75	3856514.5	0	0	0
2679	180	499033.875	3856744.75	0	0	0
2680	179	499225.0938	3856744.75	0	0	0
2681	179	499415.7813	3856744.75	0	0	0
2682	177	499605.75	3856744.75	0	0	0
2683	155	502083.9375	3854434	0	0	0
2684	153	502275.875	3854434	0	0	0
2685	153	502466.5625	3854434	0	0	0
2686	151	502655.9063	3854434	0	0	0
2687	156	502083.9688	3854202.25	0	100000000	50000
2688	154	502275.875	3854202.25	0	0	0
2689	154	502466.5625	3854202.25	0	0	0
2690	151	502655.9375	3854202.25	0	0	0
2691	155	502083.9063	3854665.25	0	0	0
2692	153	502275.875	3854665.25	0	0	0
2693	153	502466.5625	3854665.25	0	0	0
2694	151	502655.875	3854665.25	0	0	0
2695	154	502083.9063	3854895.75	0	0	0
2696	152	502275.9063	3854895.75	0	0	0
2697	152	502466.5625	3854895.75	0	0	0
2698	150	502655.8438	3854895.75	0	0	0
2699	275	501321.5	3854434	0	0	0
2700	272	501513.1875	3854434	0	0	0
2701	272	501703.875	3854434	0	0	0
2702	268	501893.2813	3854434	0	0	0
2703	277	501321.5	3854202.25	0	0	0
2704	274	501513.1875	3854202.25	0	0	0
2705	274	501703.875	3854202.25	0	0	0
2706	270	501893.2813	3854202.25	0	0	0
2707	275	501321.4688	3854665.25	0	0	0
2708	272	501513.1875	3854665.25	0	0	0
2709	272	501703.875	3854665.25	0	0	0
2710	268	501893.25	3854665.25	0	0	0
2711	273	501321.4688	3854895.75	0	0	0
2712	270	501513.1875	3854895.75	0	0	0
2713	270	501703.875	3854895.75	0	0	0
2714	267	501893.2188	3854895.75	0	100000000	50000
2715	61	502083.875	3855127	0	0	0
2716	60	502275.875	3855127	0	0	0
2717	60	502466.5625	3855127	0	0	0
2718	59	502655.8125	3855127	0	0	0
2719	60	502083.8438	3855358.75	0	0	0
2720	59	502275.875	3855358.75	0	0	0
2721	59	502466.5625	3855358.75	0	0	0
2722	59	502655.7813	3855358.75	0	0	0
2723	60	502083.8125	3855589.75	0	0	0
2724	59	502275.875	3855589.75	0	0	0
2725	59	502466.5625	3855589.75	0	0	0
2726	59	502655.75	3855589.75	0	0	0
2727	60	502083.8125	3855820.25	0	0	0
2728	59	502275.9063	3855820.25	0	0	0
2729	59	502466.5625	3855820.25	0	0	0
2730	58	502655.7188	3855820.25	0	0	0
2731	42	502083.7813	3856051.25	0	0	0
2732	41	502275.875	3856051.25	0	0	0
2733	41	502466.5625	3856051.5	0	0	0
2734	41	502655.6563	3856051.5	0	0	0
2735	42	502083.75	3856283.25	0	0	0
2736	41	502275.875	3856283.25	0	100000000	50000
2737	41	502466.5625	3856283.25	0	0	0
2738	40	502655.625	3856283.25	0	0	0
2739	42	502083.7188	3856514.5	0	0	0
2740	41	502275.875	3856514.5	0	0	0
2741	41	502466.5625	3856514.5	0	0	0
2742	40	502655.5938	3856514.5	0	0	0
2743	41	502083.6875	3856744.75	0	0	0
2744	41	502275.9063	3856744.75	0	0	0
2745	41	502466.5625	3856745	0	0	0
2746	40	502655.5625	3856745	0	0	0
2747	74	501321.375	3856051.25	0	0	0
2748	73	501513.1875	3856051.25	0	0	0
2749	73	501703.875	3856051.25	0	0	0
2750	72	501893.0938	3856051.25	0	0	0
2751	73	501321.375	3856283.25	0	0	0
2752	72	501513.1875	3856283.25	0	0	0
2753	72	501703.875	3856283.25	0	0	0
2754	71	501893.0625	3856283.25	0	0	0
2755	73	501321.3438	3856514.5	0	0	0
2756	72	501513.1875	3856514.5	0	100000000	50000
2757	72	501703.875	3856514.5	0	0	0
2758	71	501893.0313	3856514.5	0	0	0
2759	73	501321.3438	3856744.75	0	0	0
2760	72	501513.1875	3856744.75	0	0	0
2761	72	501703.875	3856744.75	0	0	0
2762	71	501893.0313	3856744.75	0	0	0
2763	887	504371.7188	3854202.75	0	0	0
2764	873	504563.9688	3854202.75	0	0	0
2765	872	504754.6563	3854202.75	0	0	0
2766	855	504943.5313	3854202.75	0	0	0
2767	886	504371.6875	3854434	0	0	0
2768	871	504563.9688	3854434	0	0	0
2769	871	504754.6563	3854434	0	0	0
2770	854	504943.4688	3854434	0	0	0
2771	887	504371.625	3854665.25	0	0	0
2772	871	504563.9688	3854665.25	0	0	0
2773	871	504754.6563	3854665.25	0	0	0
2774	854	504943.4063	3854665.25	0	100000000	90000
2775	885	504371.5625	3854896.25	0	0	0
2776	870	504563.9688	3854896.25	0	0	0
2777	870	504754.6563	3854896.25	0	0	0
2778	853	504943.3438	3854896.25	0	0	0
2779	326	503609.0938	3854202.5	0	0	0
2780	320	503801.2813	3854202.5	0	0	0
2781	320	503991.9375	3854202.5	0	0	0
2782	315	504181.0625	3854202.5	0	0	0
2783	134	503418.1875	3855358.75	0	0	0
2784	139	502846.4063	3855589.75	0	0	0
2785	137	503038.5938	3855589.75	0	0	0
2786	137	503229.25	3855589.75	0	0	0
2787	134	503418.1563	3855589.75	0	0	0
2788	138	502846.375	3855820.25	0	0	0
2789	136	503038.5938	3855820.25	0	0	0
2790	136	503229.25	3855820.25	0	100000000	50000
2791	134	503418.0938	3855820.25	0	0	0
2792	66	504371.2813	3856051.75	0	0	0
2793	64	504563.9688	3856051.75	0	0	0
2794	64	504754.6563	3856051.75	0	0	0
2795	63	504943	3856051.75	0	0	0
2796	65	504371.25	3856283.25	0	0	0
2797	64	504563.9688	3856283.25	0	0	0
2798	64	504754.6563	3856283.25	0	0	0
2799	62	504942.9688	3856283.25	0	0	0
2800	65	504371.1875	3856514.5	0	0	0
2801	64	504563.9688	3856514.5	0	0	0
2802	64	504754.6563	3856514.5	0	0	0
2803	62	504942.9063	3856514.5	0	0	0
2804	65	504371.1563	3856745.25	0	0	0
2805	64	504563.9688	3856745.25	0	0	0
2806	64	504754.6563	3856745.25	0	0	0
2807	62	504942.8438	3856745.25	0	100000000	50000
2808	46	503608.7188	3856051.5	0	0	0
2809	45	503801.2813	3856051.5	0	0	0
2810	45	503991.9375	3856051.75	0	0	0
2811	44	504180.625	3856051.75	0	0	0
2812	46	503608.6875	3856283.25	0	0	0
2813	45	503801.2813	3856283.25	0	0	0
2814	45	503991.9688	3856283.25	0	0	0
2815	44	504180.5625	3856283.25	0	0	0
2816	46	503608.6563	3856514.5	0	0	0
2817	45	503801.2813	3856514.5	0	0	0
2818	45	503991.9688	3856514.5	0	0	0
2819	44	504180.5313	3856514.5	0	0	0
2820	46	503608.5938	3856745	0	0	0
2821	45	503801.2813	3856745	0	0	0
2822	45	503991.9688	3856745.25	0	0	0
2823	44	504180.4688	3856745.25	0	0	0
2824	78	502846.3438	3856051.5	0	0	0
2825	76	503038.5938	3856051.5	0	0	0
2826	76	503229.25	3856051.5	0	0	0
2827	75	503418.0625	3856051.5	0	0	0
2828	77	502846.3125	3856283.25	0	0	0
2829	76	503038.5938	3856283.25	0	0	0
2830	76	503229.25	3856283.25	0	0	0
2831	74	503418	3856283.25	0	0	0
2832	77	502846.2813	3856514.5	0	0	0
2833	76	503038.5938	3856514.5	0	100000000	50000
2834	76	503229.25	3856514.5	0	0	0
2835	74	503417.9688	3856514.5	0	0	0
2836	77	502846.25	3856745	0	0	0
2837	75	503038.5938	3856745	0	0	0
2838	76	503229.25	3856745	0	0	0
2839	74	503417.9375	3856745	0	0	0
2840	609	506659.3125	3854203.25	0	0	0
2841	595	506852.0625	3854203.5	0	0	0
2842	595	507042.7188	3854203.5	0	0	0
2843	581	507231.2813	3854203.5	0	0	0
2844	612	506659.25	3854434	0	0	0
2845	598	506852.0625	3854434	0	0	0
2846	598	507042.75	3854434	0	0	0
2847	584	507231.1875	3854434	0	0	0
2848	612	506659.1563	3854665.25	0	100000000	90000
2849	598	506852.0625	3854665.25	0	0	0
2850	598	507042.75	3854665.25	0	0	0
2851	584	507231.0938	3854665.25	0	0	0
2852	615	506659.0938	3854896.75	0	0	0
2853	601	506852.0625	3854897	0	0	0
2854	601	507042.75	3854897	0	0	0
2855	586	507231.0313	3854897	0	0	0
2856	587	505896.8438	3854203	0	100000000	90000
2857	575	506089.3438	3854203	0	0	0
2858	575	506280.0313	3854203.25	0	0	0
2859	562	506468.625	3854203.25	0	0	0
2860	588	505896.7813	3854434	0	0	0
2861	577	506089.375	3854434	0	0	0
2862	577	506280.0313	3854434	0	0	0
2863	564	506468.5625	3854434	0	0	0
2864	589	505896.6875	3854665.25	0	0	0
2865	577	506089.375	3854665.25	0	0	0
2866	577	506280.0313	3854665.25	0	0	0
2867	563	506468.4688	3854665.25	0	0	0
2868	590	505896.625	3854896.5	0	100000000	90000
2869	578	506089.375	3854896.5	0	0	0
2870	578	506280.0625	3854896.75	0	0	0
2871	564	506468.4063	3854896.75	0	0	0
2872	867	505134.1875	3854202.75	0	0	0
2873	851	505326.6563	3854203	0	0	0
2874	850	505517.3438	3854203	0	0	0
2875	833	505706.1563	3854203	0	0	0
2876	867	505134.125	3854434	0	0	0
2877	851	505326.6875	3854434	0	0	0
2878	851	505517.3438	3854434	0	0	0
2879	834	505706.0938	3854434	0	0	0
2880	868	505134.0625	3854665.25	0	0	0
2881	851	505326.6875	3854665.25	0	0	0
2882	851	505517.3438	3854665.25	0	0	0
2883	833	505706.0313	3854665.25	0	0	0
2884	868	505134.0313	3854896.25	0	0	0
2885	851	505326.6875	3854896.5	0	0	0
2886	851	505517.3438	3854896.5	0	0	0
2887	833	505705.9688	3854896.5	0	0	0
2888	86	506658.9688	3855128	0	0	0
2889	84	506852.0625	3855128	0	0	0
2890	84	507042.7188	3855128	0	0	0
2891	82	507230.9063	3855128.25	0	0	0
2892	87	506658.9063	3855358.75	0	0	0
2893	85	506852.0625	3855358.75	0	0	0
2894	85	507042.75	3855358.75	0	0	0
2895	82	507230.8438	3855358.75	0	0	0
2896	87	506658.8125	3855589.75	0	0	0
2897	85	506852.0625	3855589.75	0	0	0
2898	85	507042.75	3855589.75	0	100000000	50000
2899	82	507230.75	3855589.75	0	0	0
2900	87	506658.75	3855821.25	0	0	0
2901	85	506852.0625	3855821.25	0	0	0
2902	85	507042.75	3855821.5	0	0	0
2903	83	507230.6563	3855821.5	0	0	0
2904	358	505133.9375	3855127.5	0	0	0
2905	351	505326.6563	3855127.5	0	0	0
2906	350	505517.3438	3855127.5	0	0	0
2907	342	505705.875	3855127.75	0	0	0
2908	358	505133.875	3855358.75	0	0	0
2909	351	505326.6875	3855358.75	0	0	0
2910	351	505517.3438	3855358.75	0	0	0
2911	342	505705.8125	3855358.75	0	0	0
2912	359	505133.8125	3855589.75	0	0	0
2913	351	505326.6875	3855589.75	0	0	0
2914	351	505517.3438	3855589.75	0	0	0
2915	342	505705.75	3855589.75	0	0	0
2916	358	505133.7813	3855820.75	0	0	0
2917	350	505326.6875	3855820.75	0	0	0
2918	350	505517.3438	3855821	0	100000000	50000
2919	342	505705.6563	3855821	0	0	0
2920	93	505133.6875	3856052	0	0	0
2921	91	505326.6563	3856052	0	0	0
2922	91	505517.3438	3856052	0	0	0
2923	88	505705.5938	3856052	0	0	0
2924	93	505133.625	3856283.25	0	0	0
2925	91	505326.6875	3856283.25	0	0	0
2926	91	505517.3438	3856283.25	0	0	0
2927	88	505705.5313	3856283.25	0	0	0
2928	93	505133.5625	3856514.5	0	0	0
2929	91	505326.6875	3856514.5	0	0	0
2930	91	505517.3438	3856514.5	0	0	0
2931	88	505705.4375	3856514.5	0	0	0
2932	93	505133.5	3856745.5	0	0	0
2933	91	505326.6875	3856745.5	0	0	0
2934	91	505517.3438	3856745.5	0	0	0
2935	88	505705.375	3856745.5	0	0	0
2936	238	508184.5938	3854204	0	0	0
2937	233	508377.4375	3854204	0	0	0
2938	233	508568.125	3854204	0	0	0
2939	226	508756.4063	3854204.25	0	0	0
2940	241	508184.5	3854434	0	0	0
2941	235	508377.4688	3854434	0	0	0
2942	235	508568.125	3854434	0	100000000	50000
2943	229	508756.2813	3854434	0	0	0
2944	241	508184.4063	3854665.25	0	0	0
2945	235	508377.4688	3854665.25	0	0	0
2946	235	508568.125	3854665.25	0	0	0
2947	229	508756.1875	3854665.25	0	0	0
2948	243	508184.3125	3854897.5	0	0	0
2949	237	508377.4688	3854897.5	0	0	0
2950	238	508568.125	3854897.5	0	0	0
2951	231	508756.0938	3854897.75	0	0	0
2952	344	507421.9375	3854203.75	0	0	0
2953	336	507614.75	3854203.75	0	0	0
2954	336	507805.4063	3854203.75	0	0	0
2955	328	507993.9375	3854203.75	0	0	0
2956	347	507421.875	3854434	0	0	0
2957	339	507614.75	3854434	0	0	0
2958	339	507805.4375	3854434	0	0	0
2959	331	507993.8438	3854434	0	0	0
2960	347	507421.7813	3854665.25	0	0	0
2961	339	507614.75	3854665.25	0	0	0
2962	339	507805.4375	3854665.25	0	0	0
2963	330	507993.7188	3854665.25	0	0	0
2964	350	507421.6875	3854897	0	0	0
2965	341	507614.7813	3854897.25	0	0	0
2966	342	507805.4375	3854897.25	0	0	0
2967	333	507993.6563	3854897.25	0	100000000	50000
2968	160	509709.7188	3854204.75	0	0	0
2969	156	509902.8438	3854204.75	0	0	0
2970	156	510093.5	3854205	0	0	0
2971	151	510281.5	3854205	0	0	0
2972	163	509709.5938	3854434	0	0	0
2973	158	509902.8438	3854434	0	0	0
2974	158	510093.5313	3854434	0	0	0
2975	154	510281.4063	3854434	0	0	0
2976	163	509709.5	3854665.25	0	0	0
2977	158	509902.8438	3854665.25	0	0	0
2978	158	510093.5313	3854665.25	0	0	0
2979	153	510281.25	3854665.25	0	0	0
2980	166	509709.375	3854898.25	0	0	0
2981	161	509902.8438	3854898.25	0	0	0
2982	161	510093.5313	3854898.5	0	0	0
2983	156	510281.1563	3854898.5	0	100000000	50000
2984	244	508947.0625	3854204.25	0	0	0
2985	238	509140.125	3854204.5	0	0	0
2986	238	509330.8125	3854204.5	0	0	0
2987	232	509519.0313	3854204.5	0	100000000	50000
2988	248	508946.9688	3854434	0	0	0
2989	241	509140.1563	3854434	0	0	0
2990	241	509330.8125	3854434	0	0	0
2991	235	509518.9375	3854434	0	0	0
2992	248	508946.8438	3854665.25	0	0	0
2993	241	509140.1563	3854665.25	0	0	0
2994	241	509330.8125	3854665.25	0	0	0
2995	235	509518.8125	3854665.25	0	0	0
2996	251	508946.75	3854897.75	0	0	0
2997	245	509140.1563	3854898	0	0	0
2998	245	509330.8438	3854898	0	100000000	50000
2999	238	509518.6875	3854898	0	0	0
